Latitude,Longitude
41.805820000000004,-87.731224
41.992407,-87.691298
41.920524,-87.778913
42.096885,-87.809917
41.817928,-87.699601
41.898703999999995,-87.637874
41.824715000000005,-87.702737
41.84382,-87.704149
41.717054,-87.693012
41.878757,-87.713685
41.911352,-87.764647
41.911361,-87.763944
41.920684,-87.74955200000001
41.920698,-87.750258
41.858432,-87.667037
41.858861,-87.666432
41.905421999999994,-87.672653
41.905695,-87.672763
41.999868,-87.68653499999999
41.999755,-87.686278
41.776883000000005,-87.703536
41.931473,-87.800821
41.919876,-87.74171199999999
41.919576,-87.74171199999999
41.913665,-87.731949
41.913743,-87.732913
41.940675,-87.766288
41.9407,-87.764302
41.858731,-87.713706
41.858723,-87.714336
41.794963,-87.720409
41.79495,-87.721112
41.781027,-87.70581999999999
41.780507,-87.705789
41.80186,-87.677132
41.802386,-87.677141
41.805813,-87.731746
41.805805,-87.732452
41.824864,-87.66816800000001
41.841165000000004,-87.653263
41.840865,-87.653263
41.720698,-87.578812
41.718944,-87.577761
41.722572,-87.579002
41.953817,-87.67533
41.952868,-87.67612199999999
41.952627,-87.676528
41.953881,-87.67724
41.953891,-87.676498
41.954840999999995,-87.67854399999999
41.954501,-87.675973
41.95471,-87.67842900000001
41.942947,-87.722402
41.942646999999994,-87.722402
41.963362,-87.686145
41.963454999999996,-87.68653
41.965443,-87.684161
41.955902,-87.672887
41.940957,-87.734309
41.940594,-87.732248
41.878941,-87.680939
41.860440999999994,-87.733924
41.860451,-87.733221
41.858027,-87.717504
41.84675,-87.693101
41.929543,-87.76949
41.929546,-87.77019
41.903772,-87.679461
41.959959999999995,-87.7475
41.86738,-87.722955
41.866861,-87.722971
41.7322,-87.652022
41.910607,-87.752676
41.910307,-87.752676
41.882278,-87.653541
41.859376,-87.65906700000001
41.929224,-87.79332600000001
41.910684,-87.745975
41.910835999999996,-87.746158
41.931455,-87.792693
41.931445000000004,-87.793396
41.928871,-87.792568
41.915577,-87.75323399999999
41.856219,-87.65213
41.857726,-87.654543
41.822487,-87.702005
41.738211,-87.613411
41.936113,-87.756587
41.856214,-87.652564
41.794551,-87.75345300000001
41.794540000000005,-87.75415600000001
41.857701,-87.65505999999999
41.85652,-87.653482
41.822369,-87.702584
41.738225,-87.612494
41.915442999999996,-87.752441
41.935813,-87.756587
41.856209,-87.652886
42.001252,-87.662379
42.001098999999996,-87.662864
41.959542,-87.702958
41.825047999999995,-87.705176
41.959484,-87.67322800000001
41.73103,-87.59724200000001
42.001092,-87.664311
42.001086,-87.664805
42.001089,-87.664586
42.001096000000004,-87.663898
42.001252,-87.662415
41.906044,-87.753064
41.908532,-87.645317
41.878223,-87.680591
41.942991,-87.684512
41.834579999999995,-87.646905
41.795157,-87.70693299999999
41.875045,-87.721159
41.789124,-87.710965
41.761828,-87.71952399999999
41.878299,-87.679907
41.970155,-87.73214499999999
41.943428000000004,-87.684825
41.827813,-87.697884
41.855284000000005,-87.70744499999999
41.959957,-87.673276
41.979461,-87.812467
41.90681,-87.75405
41.96332,-87.686308
41.979513,-87.81296999999999
41.854925,-87.720275
41.970153,-87.731437
41.795105,-87.707636
41.834127,-87.64689399999999
41.915671,-87.710578
41.947121,-87.708706
41.947686,-87.70931800000001
41.930762,-87.793027
41.931062,-87.793027
41.916539,-87.676736
41.970713,-87.679862
41.965352,-87.691475
41.926024,-87.70657299999999
41.916486,-87.67603100000001
41.966301,-87.703751
41.809152000000005,-87.698977
41.827405,-87.69999399999999
41.828983,-87.70127600000001
41.848936,-87.634853
41.849388,-87.634867
41.84525,-87.72944
41.84495,-87.72944
41.894436,-87.6723
41.912237,-87.698334
41.893912,-87.672452
41.897374,-87.671353
41.919996000000005,-87.658278
41.966165000000004,-87.683789
41.965688,-87.683775
41.966111,-87.682343
41.965810999999995,-87.682343
42.001624,-87.663311
41.959362,-87.721428
41.959374,-87.722011
41.916134,-87.67515
41.965078999999996,-87.693465
41.917544,-87.675399
41.91625,-87.675326
41.855644,-87.62356899999999
41.72505,-87.63811199999999
41.816736,-87.619791
41.777405,-87.703503
41.72503,-87.640024
41.74953,-87.697715
41.749537,-87.69721
41.993065,-87.681273
41.713607,-87.67369599999999
41.812723999999996,-87.84411999999999
41.939571,-87.781301
41.926297999999996,-87.751487
41.922744,-87.731116
41.927865999999995,-87.72659399999999
41.97139,-87.76100000000001
41.971808,-87.761709
41.99034,-87.69088199999999
41.993217,-87.778552
41.9522,-87.716197
41.928484000000005,-87.726543
41.925777000000004,-87.75146600000001
41.939043,-87.781279
41.9528,-87.716792
41.854769,-87.671185
41.982822,-87.743915
41.904861,-87.67067800000001
41.882121000000005,-87.65285
42.000704999999996,-87.821568
41.872844,-87.688951
41.880556,-87.7027
41.87285,-87.688348
41.855258,-87.671199
41.813696,-87.672849
41.97006,-87.714636
41.94681,-87.711156
41.840696,-87.70894200000001
41.840707,-87.70824
41.911398,-87.680009
41.854892,-87.661907
41.784805,-87.720699
41.78533,-87.720671
41.805908,-87.724404
41.993055,-87.74323299999999
41.99281,-87.742613
41.77644,-87.744314
41.776426,-87.745014
41.762465,-87.719275
41.762465,-87.719183
41.77236,-87.77209
41.765694,-87.720185
41.762456,-87.719886
41.763605,-87.720285
41.733007,-87.595391
41.77468,-87.73939200000001
41.774671999999995,-87.740093
41.761029,-87.662892
41.905238,-87.675187
41.918859999999995,-87.748985
41.91901,-87.747875
41.932163,-87.71271899999999
42.001701000000004,-87.819647
41.8476,-87.703025
41.925077,-87.702686
41.852614,-87.712731
41.913692,-87.73047
41.913684,-87.73317
41.913634,-87.734387
41.848052,-87.702341
41.875690000000006,-87.713064
41.886825,-87.66330400000001
41.875169,-87.713048
41.682299,-87.67810899999999
41.925413,-87.70442
41.940046,-87.734285
41.802225,-87.725003
41.846092,-87.715714
41.846076000000004,-87.716415
41.922659,-87.748899
41.921879,-87.75045
41.940033,-87.734959
41.815108,-87.692318
41.815119,-87.691689
41.920826,-87.73889399999999
41.920946,-87.739089
41.944860999999996,-87.7247
41.944743,-87.725093
41.941088,-87.724451
41.941082,-87.725154
41.929669,-87.761268
41.929784000000005,-87.761476
41.881715,-87.663522
41.778110999999996,-87.71089599999999
41.777671999999995,-87.710564
41.788216,-87.71093
41.788185,-87.71285400000001
41.739544,-87.643805
41.921387,-87.69892
41.910954,-87.69834
41.921913,-87.69811800000001
41.920431,-87.767949
41.92042,-87.768649
41.919121999999994,-87.698284
41.920863,-87.774106
41.859522999999996,-87.644548
41.859817,-87.645166
41.815337,-87.70021
41.92094,-87.77466
41.871147,-87.668111
41.811803000000005,-87.69274
41.847966,-87.709149
41.779393,-87.718051
41.828267,-87.637788
41.911551,-87.679985
41.811792,-87.693442
41.847975,-87.70845
41.828567,-87.637788
41.903428999999996,-87.726326
41.968616,-87.71854
41.932605,-87.699218
41.932359000000005,-87.698676
41.965453000000004,-87.70594
41.965753,-87.70594
41.968911,-87.714957
41.969262,-87.714461
41.813559999999995,-87.697694
41.813549,-87.698401
41.856162,-87.651238
41.856224,-87.65180500000001
41.853875,-87.666822
41.853488,-87.666811
41.92235,-87.6943
41.723101,-87.669753
41.967288,-87.6646
42.001856,-87.670797
41.906890999999995,-87.675344
41.722783,-87.67018900000001
41.923253,-87.693892
41.927433,-87.76138900000001
41.927958000000004,-87.76138399999999
41.878471999999995,-87.679728
41.924071999999995,-87.69396
41.922715000000004,-87.695371
41.967341999999995,-87.663736
41.890198,-87.65127199999999
41.915933,-87.687973
41.928874,-87.71970400000001
41.922729,-87.69387900000001
41.923634,-87.69390200000001
41.922575,-87.695832
41.93385,-87.759152
41.748883,-87.59828900000001
41.934374,-87.75926899999999
41.930306,-87.751645
41.942979,-87.718315
41.928313,-87.734415
41.734393,-87.565942
41.930828000000005,-87.751664
41.929457,-87.756702
41.908179,-87.728573
41.876449,-87.75161999999999
41.813741,-87.68619699999999
41.813746,-87.685503
41.898683,-87.628102
41.894073999999996,-87.66253
41.918345,-87.698262
41.925996999999995,-87.739234
41.926660999999996,-87.739257
41.943471,-87.7522
41.940690000000004,-87.7664
41.941163,-87.717827
41.793605,-87.71479000000001
41.907866,-87.753105
41.992652,-87.670884
41.993114,-87.670979
41.907952,-87.753814
41.943188,-87.75223000000001
41.85629,-87.663892
41.912176,-87.676288
41.912476,-87.676288
41.985172,-87.696451
41.96955,-87.67376
41.990956,-87.6918
41.815954999999995,-87.743615
41.92285,-87.731273
41.936888,-87.744355
41.828494,-87.689389
41.811921000000005,-87.62930300000001
41.772983,-87.730288
41.763962,-87.72117
41.828169,-87.688826
41.811383,-87.629275
41.810148999999996,-87.629253
41.926045,-87.763961
41.878648999999996,-87.664564
41.857496000000005,-87.65007299999999
41.970126,-87.735138
41.759084,-87.571246
41.925565999999996,-87.702342
41.932125,-87.751716
41.927915999999996,-87.722314
41.928511,-87.722169
41.848172999999996,-87.683716
41.893817,-87.67716899999999
41.955228999999996,-87.735489
41.925866,-87.702342
41.827149,-87.762961
41.955529,-87.735489
41.970206,-87.67880799999999
41.969440999999996,-87.67957
41.914328000000005,-87.676326
41.913948,-87.676503
41.89431,-87.67717900000001
41.972097,-87.673968
41.859574,-87.65914000000001
41.965478000000004,-87.66243
41.858742,-87.653752
41.854892,-87.664509
41.855381,-87.664051
41.793783000000005,-87.721079
41.79379,-87.720376
41.870746000000004,-87.730589
41.870788,-87.729887
41.857521999999996,-87.648736
41.972462,-87.696578
41.915726,-87.718118
41.855989,-87.620288
41.856266,-87.620919
41.85725,-87.648866
41.802724,-87.691262
41.91517,-87.718124
41.885709000000006,-87.703992
41.846158,-87.709098
41.846143,-87.708268
41.999521,-87.705458
42.012805,-87.6961
42.012803000000005,-87.69621
41.961958,-87.652326
41.962596999999995,-87.649937
41.576477000000004,-87.60878100000001
41.964662,-87.649987
41.964362,-87.649987
41.858795,-87.708761
41.915755,-87.701471
41.776641,-87.722012
41.956410999999996,-87.701116
41.956271,-87.70040999999999
41.914671999999996,-87.710665
41.816571,-87.61849699999999
41.914535,-87.709767
41.859623,-87.658055
41.944855,-87.725133
41.905471,-87.670989
41.944736,-87.724899
41.927888,-87.724715
41.819784000000006,-87.701966
41.854351,-87.618927
41.854199,-87.619076
41.920453,-87.698914
41.918237,-87.698842
41.918831,-87.698812
41.812156,-87.662289
42.001903000000006,-87.764371
42.001445000000004,-87.76437
42.000933,-87.762585
42.001072,-87.762819
41.857915000000006,-87.619893
41.858078000000006,-87.62004300000001
41.809940000000005,-87.69635699999999
41.809929,-87.69706
41.776422,-87.78585
41.695282,-87.68290400000001
41.777004999999996,-87.785955
41.939784,-87.764492
41.877801,-87.753654
41.93926,-87.764364
41.929437,-87.776781
41.813852000000004,-87.671537
41.811119,-87.662101
41.810858,-87.66173
41.921675,-87.719549
41.894521000000005,-87.691934
41.895038,-87.69192
41.906544,-87.724226
41.906557,-87.723642
41.896265,-87.698318
41.896204,-87.697616
41.910738,-87.703074
41.910471,-87.70364000000001
41.919489,-87.710711
41.856288,-87.663983
41.8588,-87.708185
41.906601,-87.73581
41.918896000000004,-87.710693
41.855767,-87.663969
41.857017,-87.676236
41.856595,-87.676037
41.858907,-87.707546
41.74815,-87.669154
41.748335,-87.669811
41.854457000000004,-87.622338
41.855654,-87.621838
41.691886,-87.628109
41.789597,-87.734963
41.691362,-87.628231
41.894178000000004,-87.662353
41.767125,-87.72021099999999
41.766603,-87.72020699999999
41.821527,-87.699737
41.808935,-87.70668
41.910914,-87.698778
41.910906,-87.69944100000001
41.97068,-87.680821
41.926798,-87.693474
41.928505,-87.72471999999999
41.785345,-87.73064000000001
41.954978999999994,-87.67636
41.926725,-87.701503
41.926772,-87.698143
41.930084,-87.702472
41.929190999999996,-87.707059
41.914563,-87.68515
41.928994,-87.69125
41.926809999999996,-87.69395
41.926441,-87.693995
41.969671000000005,-87.703924
41.911939000000004,-87.720099
41.843777,-87.701188
41.858368,-87.678822
41.776046,-87.78591899999999
42.049887,-87.930666
41.941968,-87.65325899999999
41.926764,-87.700799
41.926773,-87.698076
41.928897,-87.69771800000001
41.930384000000004,-87.702472
41.931804,-87.702828
41.910668,-87.682532
41.925090000000004,-87.68553299999999
41.926799,-87.694112
41.926781,-87.6954
41.926772,-87.69467399999999
41.858779999999996,-87.653081
41.844887,-87.72640200000001
41.910809,-87.682526
41.914924,-87.685817
41.943073,-87.718971
41.969148,-87.703912
41.93158,-87.801363
41.857345,-87.712376
41.912021,-87.720445
41.911797,-87.72971
41.911778999999996,-87.730386
41.928989,-87.70263100000001
41.940204,-87.761972
41.94307,-87.71839200000001
41.763587,-87.72150500000001
41.845514,-87.728196
41.845735999999995,-87.72760699999999
41.702923999999996,-87.658176
41.703346999999994,-87.65813100000001
41.794353,-87.701291
41.763597999999995,-87.720804
41.920792,-87.697291
41.845409000000004,-87.726416
41.80859,-87.718915
41.70082,-87.667743
41.810035,-87.718938
41.8267,-87.66751500000001
41.826703,-87.668216
41.82517,-87.665464
41.824870000000004,-87.665464
41.954692,-87.656763
41.954696000000006,-87.656469
41.732976,-87.59711899999999
41.732944,-87.597464
41.883586,-87.72663100000001
41.906958,-87.679141
41.91088,-87.669224
41.911309,-87.668584
41.912609,-87.667066
41.910915,-87.666699
41.926512,-87.707617
41.9264,-87.708156
41.926646999999996,-87.70814200000001
41.934175,-87.680779
41.934217,-87.680283
41.936403999999996,-87.683386
41.936397,-87.682781
41.934709999999995,-87.680994
41.936932,-87.68592
41.931946999999994,-87.688293
41.500265999999996,-87.653878
41.900872,-87.694549
41.901345,-87.694541
41.936935999999996,-87.687625
41.912675,-87.668807
41.912309,-87.667058
41.999987,-87.66104
41.950721,-87.690596
41.930336,-87.707086
42.071657,-87.719217
41.912288000000004,-87.668755
41.936021000000004,-87.683109
41.935721,-87.683109
41.937826,-87.686105
41.936780999999996,-87.685414
41.952921999999994,-87.67456700000001
41.883547,-87.727183
41.786127,-87.730496
41.941001,-87.728163
41.925015,-87.732563
41.924972,-87.733266
41.941132,-87.72883399999999
41.992340000000006,-87.796297
41.99204,-87.796297
41.955509,-87.646069
41.95593,-87.646755
41.955907,-87.69988000000001
41.87688,-87.698991
41.795806,-87.733875
41.795958,-87.71481
41.773734999999995,-87.677079
41.735303,-87.56066899999999
41.796839,-87.708742
41.999918,-87.684087
41.800666,-87.650481
41.795924,-87.708793
41.794623,-87.70867
41.796946999999996,-87.708562
41.795679,-87.733304
41.735292,-87.561518
41.928484000000005,-87.720541
41.806552,-87.67736
41.801021,-87.649849
41.796451,-87.708715
41.795537,-87.7087
41.796977000000005,-87.708208
41.843938,-87.71879799999999
41.886897999999995,-87.698601
41.715114,-87.559311
41.71525,-87.560151
41.939752,-87.718298
41.939744,-87.719001
41.918735,-87.687443
41.829875,-87.674403
41.996426,-87.7468
41.829882,-87.673702
41.831943,-87.677389
41.933095,-87.713116
41.953534999999995,-87.675074
41.923817,-87.646276
41.884276,-87.644304
41.938505,-87.815014
41.938477,-87.815685
41.940533,-87.745509
41.928953,-87.739328
41.942902000000004,-87.723389
41.942945,-87.723986
41.806566,-87.675512
41.953021,-87.67513000000001
41.929869000000004,-87.73938100000001
41.933592,-87.74576
41.933518,-87.745068
41.935003,-87.770891
41.80847,-87.663753
41.80877,-87.663753
41.777932,-87.74140600000001
41.943337,-87.680876
41.695288,-87.68220699999999
41.807703000000004,-87.724806
41.908546,-87.694861
41.80069,-87.702543
41.785339,-87.73116
41.920905,-87.731215
41.931653999999995,-87.776855
41.800990000000006,-87.702543
41.785332000000004,-87.73186199999999
41.832549,-87.61971199999999
41.920962,-87.731818
41.940828,-87.743633
41.940819,-87.74425699999999
41.931587,-87.777553
41.94812,-87.744586
41.948240999999996,-87.744781
41.793841,-87.76803199999999
41.928917,-87.758971
41.846401,-87.683223
41.845273,-87.727818
42.069228,-87.716204
41.935532,-87.76674799999999
41.935626,-87.722422
41.770733,-87.733886
41.935915,-87.717046
41.928399,-87.757801
41.939474,-87.737932
41.837917,-87.718278
41.859688,-87.653779
41.855865,-87.663967
41.856165000000004,-87.663973
41.846883,-87.683661
41.770740999999994,-87.73318499999999
41.844972999999996,-87.727818
41.939481,-87.737408
41.857718,-87.6573
41.857805,-87.657949
42.000174,-88.108845
41.906976,-87.692436
41.876256,-87.65791999999999
41.859615000000005,-87.658574
41.997644,-87.968363
41.998402,-87.666449
41.998413,-87.66121899999999
41.857188,-87.664375
42.005138,-87.66838800000001
42.005646,-87.663646
42.006407,-87.65907
42.007667,-87.660016
41.859363,-87.65911700000001
42.001622999999995,-87.66605
41.550724,-88.059079
41.996146,-87.964885
41.998746999999995,-87.667625
42.005346,-87.663646
42.007042999999996,-87.659375
41.876709000000005,-87.65736600000001
41.861496,-87.703683
42.005196000000005,-87.663853
42.005718,-87.663823
41.998726,-87.667112
41.80579,-87.721692
41.998705,-87.659908
42.004771000000005,-87.66041899999999
41.856667,-87.664361
41.911539000000005,-87.679373
41.733003000000004,-87.595906
41.732997999999995,-87.596604
41.910659,-87.682156
41.910288,-87.679985
41.849257,-87.680993
41.923525,-87.685468
41.901463,-87.624954
41.911049,-87.678962
41.911233,-87.67925699999999
41.910588,-87.679985
41.896428,-87.69954
41.896332,-87.698838
41.911542,-87.721664
41.857649,-87.623476
41.898168,-87.627939
41.897858,-87.628236
41.971645,-87.673662
41.932158,-87.74927
41.981527,-87.78984
41.794781,-87.735112
41.794493,-87.736329
41.791732,-87.78581
41.906369,-87.861685
41.927054,-87.753825
41.926648,-87.75398299999999
41.791602000000005,-87.79243100000001
41.791575,-87.793134
41.913788000000004,-87.72803499999999
41.979956,-87.773601
41.793516,-87.766898
41.960508000000004,-87.784692
41.932782,-87.63795400000001
41.933082,-87.63795400000001
41.800653000000004,-87.704988
41.951402,-87.652407
34.195836,-77.931129
41.841506,-87.64636899999999
41.794853,-87.755297
41.800953,-87.704988
41.773015,-87.72883
41.773013,-87.727147
41.794886,-87.75285500000001
41.794887,-87.75276
41.924668,-87.69619
41.924968,-87.69619
41.807345,-87.73057
41.807331,-87.731269
41.932165999999995,-87.749251
41.932682,-87.749291
41.7917,-87.695839
41.736818,-87.577759
41.736505,-87.57849300000001
41.932677000000005,-87.691239
42.079571,-87.927633
41.791885,-87.778485
41.91386,-87.670574
41.915631,-87.670115
41.915188,-87.670401
41.859347,-87.66697099999999
41.90313,-87.667989
41.8785,-87.64161
41.8788,-87.641615
41.901424,-87.681795
41.54326,-87.68239799999999
41.775108,-87.62952800000001
41.918171,-87.70288199999999
41.979287,-87.804682
41.775892,-87.78851800000001
41.777555,-87.71799399999999
41.976511,-87.693084
41.97703,-87.693147
41.856884,-87.659198
41.928722,-87.655658
41.912975,-87.680357
41.921811,-87.658334
41.936645,-87.673208
41.918725,-87.68514
41.915533,-87.685038
41.868857,-87.683959
41.869209999999995,-87.683876
41.954581,-87.671768
41.954399,-87.672561
41.847751,-87.686265
41.971649,-87.67311600000001
41.842532,-87.70829300000001
41.842521999999995,-87.70899399999999
41.924271999999995,-87.75961099999999
41.924276,-87.760204
41.85302,-87.70058399999999
41.852491,-87.700476
41.829961,-87.69569399999999
41.85159,-87.680541
41.851471000000004,-87.681086
41.82584,-87.71005799999999
41.825482,-87.709579
41.903171,-87.668886
41.979292,-87.804175
41.894143,-87.770323
41.893315,-87.769885
41.914141,-87.670231
41.856081,-87.6686
41.903546,-87.672602
41.902891,-87.67746600000001
41.902925,-87.675032
41.937626,-87.711277
41.697139,-87.705625
41.697254,-87.704838
41.973176,-87.764173
41.922228999999994,-87.770449
41.846138,-87.710832
41.921928,-87.78152
41.922308,-87.782062
41.906838,-87.64680200000001
41.974903999999995,-87.84649399999999
41.922213,-87.771149
41.846125,-87.711534
41.744018,-87.588014
41.896032,-87.713029
41.896039,-87.712327
41.791539,-87.70630899999999
41.81496,-87.698977
41.942678,-87.71995600000001
41.725151000000004,-87.596939
41.836389000000004,-87.72277
41.836436,-87.723475
41.952681,-87.834614
41.919736,-87.688156
41.843624,-87.708324
41.875251,-87.628388
41.920246,-87.68816899999999
41.884013,-87.768895
41.884333000000005,-87.768888
41.919115000000005,-87.728716
41.919232,-87.729423
41.856815999999995,-87.619584
41.863960999999996,-87.62407900000001
41.864488,-87.623687
41.861607,-87.627963
41.755148,-87.599216
41.754847999999996,-87.599216
41.745709999999995,-87.600532
41.888408,-87.770149
41.901223,-87.69844599999999
41.973489,-87.818499
41.800018,-87.701656
41.89737,-87.63084599999999
42.049852,-87.682985
41.967515999999996,-87.654416
41.806404,-87.668283
41.806631,-87.66892299999999
41.985580999999996,-87.790216
41.836247,-87.633195
41.884326,-87.772728
41.8995,-87.694129
41.868894,-87.695128
41.9013,-87.692091
41.899621,-87.689587
41.909203999999995,-87.669799
41.909196,-87.670408
41.901736,-87.664252
41.897407,-87.669431
41.919664000000004,-87.653774
41.930592,-87.640831
41.847215999999996,-87.681995
41.846846,-87.686239
41.931775,-87.76835
41.931763000000004,-87.769049
41.711821,-87.672946
41.927925,-87.763865
41.748078,-87.59889
41.909273,-87.71205
41.923471,-87.713897
41.923975,-87.713913
41.758971,-87.581041
41.855785,-87.628209
41.857114,-87.629085
41.758671,-87.581041
41.857031,-87.627679
41.857061,-87.630498
41.861106,-87.629958
41.869184999999995,-87.66176899999999
41.869485,-87.661776
41.720676,-87.670276
41.911772,-87.636158
41.912073,-87.636158
41.972260999999996,-87.676743
41.970444,-87.676692
41.926145,-87.753828
41.925740999999995,-87.754082
41.939677,-87.722669
41.897211,-87.772598
41.85093,-87.625259
41.970784,-87.676702
41.840384,-87.703342
41.823944,-87.619987
41.872518,-87.65860500000001
41.870181,-87.67329699999999
41.897890999999994,-87.675024
41.848042,-87.69309100000001
41.921052,-87.719032
41.748921,-87.626124
41.971940000000004,-87.735897
41.756505,-87.58421700000001
41.860960999999996,-87.646586
41.909457,-87.64859
41.881741999999996,-87.66055899999999
41.878040999999996,-87.699244
41.878516999999995,-87.698925
41.848565,-87.693075
41.930184999999994,-87.721168
41.98111,-87.809656
41.783402,-87.763514
41.870315000000005,-87.729354
41.895844,-87.729448
41.979708,-87.755618
41.784233,-87.791128
41.929456,-87.77439
41.829947,-87.696399
41.905167999999996,-87.646948
41.929460999999996,-87.77505
41.969305,-87.657424
41.967467,-87.657211
41.923788,-87.65588199999999
41.920815999999995,-87.700338
